,PORTCODE,ASONDATE,VALUE
15123,500135,31-03-2014,120632330.0
15124,500135,01-04-2014,120632330.0
15125,500135,02-04-2014,120632330.0
15126,500135,03-04-2014,120632330.0
15127,500135,04-04-2014,120632330.0
15128,500135,05-04-2014,120632330.0
15129,500135,06-04-2014,120632330.0
15130,500135,07-04-2014,120632330.0
15131,500135,08-04-2014,120632330.0
15132,500135,09-04-2014,120632330.0
15133,500135,10-04-2014,120632330.0
15134,500135,11-04-2014,120632330.0
15135,500135,12-04-2014,120632330.0
15136,500135,13-04-2014,120632330.0
15137,500135,14-04-2014,120632330.0
15138,500135,28-12-2012,27438582.12
15139,500135,29-12-2012,27438582.12
15140,500135,30-12-2012,27438582.12
15141,500135,31-12-2012,27856025.1
15142,500135,01-01-2013,27856025.1
15143,500135,02-01-2013,27856025.1
15144,500135,03-01-2013,27856025.1
15145,500135,04-01-2013,27856025.1
15146,500135,05-01-2013,27856025.1
15147,500135,06-01-2013,27856025.1
15148,500135,07-01-2013,27856025.1
15149,500135,08-01-2013,33224211.19
15150,500135,09-01-2013,33224211.19
15151,500135,10-01-2013,33224211.19
15152,500135,11-01-2013,33224211.19
15153,500135,12-01-2013,33224211.19
15154,500135,13-01-2013,33224211.19
15155,500135,14-01-2013,33224211.19
15156,500135,15-01-2013,33224211.19
15157,500135,16-01-2013,33224211.19
15158,500135,17-01-2013,33224211.19
15159,500135,18-01-2013,33224211.19
15160,500135,19-01-2013,33224211.19
15161,500135,20-01-2013,33224211.19
15162,500135,21-01-2013,33224211.19
15163,500135,22-01-2013,33224211.19
15164,500135,23-01-2013,33224211.19
15165,500135,24-01-2013,33224211.19
15166,500135,25-01-2013,33224211.19
15167,500135,26-01-2013,33224211.19
15168,500135,27-01-2013,33224211.19
15169,500135,28-01-2013,33224211.19
15170,500135,29-01-2013,33224211.19
15171,500135,30-01-2013,33224211.19
15172,500135,31-01-2013,34076170.17
15173,500135,01-02-2013,66898459.87
15174,500135,02-02-2013,66898459.87
15175,500135,03-02-2013,66898459.87
15176,500135,04-02-2013,66898459.87
15177,500135,05-02-2013,66898459.87
15178,500135,06-02-2013,66898459.87
15179,500135,07-02-2013,66898459.87
15180,500135,08-02-2013,66898459.87
15181,500135,09-02-2013,66898459.87
15182,500135,10-02-2013,66898459.87
15183,500135,11-02-2013,66898459.87
15184,500135,12-02-2013,67615770.86
15185,500135,13-02-2013,67615770.86
15186,500135,14-02-2013,67615770.86
15187,500135,15-02-2013,67615770.86
15188,500135,16-02-2013,67615770.86
15189,500135,17-02-2013,67615770.86
15190,500135,18-02-2013,67615770.86
15191,500135,19-02-2013,67615770.86
15192,500135,20-02-2013,67615770.86
15193,500135,21-02-2013,67615770.86
15194,500135,22-02-2013,67615770.86
15195,500135,23-02-2013,67615770.86
15196,500135,24-02-2013,67615770.86
15197,500135,25-02-2013,67615770.86
15198,500135,29-04-2016,2592507.38165318
15199,500135,30-04-2016,2592507.38165318
15200,500135,01-05-2016,2592507.38165318
15201,500135,02-05-2016,2592507.38165318
15202,500135,03-05-2016,2592507.38165318
15203,500135,04-05-2016,2592507.38165318
15204,500135,05-05-2016,2592507.38165318
15205,500135,06-05-2016,2592507.38165318
15206,500135,07-05-2016,2592507.38165318
15207,500135,08-05-2016,2592507.38165318
15208,500135,09-05-2016,2592507.38165318
15209,500135,10-05-2016,2592507.38165318
15210,500135,11-05-2016,2592507.38165318
15211,500135,12-05-2016,2592507.38165318
15212,500135,13-05-2016,2592507.38165318
15213,500135,14-05-2016,2592507.38165318
15214,500135,15-05-2016,2592507.38165318
15215,500135,16-05-2016,2592507.38165318
15216,500135,17-05-2016,2592507.38165318
15217,500135,18-05-2016,2592507.38165318
15218,500135,19-05-2016,2592507.38165318
15219,500135,20-05-2016,2592507.38165318
15220,500135,21-05-2016,2592507.38165318
15221,500135,22-05-2016,2592507.38165318
15222,500135,23-05-2016,2592507.38165318
15223,500135,24-05-2016,2592507.38165318
15224,500135,25-05-2016,2592507.38165318
15225,500135,26-05-2016,2592507.38165318
15226,500135,27-05-2016,2592507.38165318
15227,500135,28-05-2016,2592507.38165318
15228,500135,29-05-2016,2592507.38165318
15229,500135,30-05-2016,2592507.38165318
15230,500135,31-05-2016,2592507.38165318
15231,500135,01-06-2016,2592507.38165318
15232,500135,02-06-2016,2592507.38165318
15233,500135,03-06-2016,2592507.38165318
15234,500135,04-06-2016,2592507.38165318
15235,500135,05-06-2016,2592507.38165318
15236,500135,06-06-2016,2592507.38165318
15237,500135,07-06-2016,2592507.38165318
15238,500135,08-06-2016,2592507.38165318
15239,500135,09-06-2016,2592507.38165318
15240,500135,10-06-2016,2592507.38165318
15241,500135,11-06-2016,2592507.38165318
15242,500135,12-06-2016,2592507.38165318
15243,500135,13-06-2016,2592507.38165318
15244,500135,14-06-2016,2592507.38165318
15245,500135,15-06-2016,2592507.38165318
15246,500135,16-06-2016,2592507.38165318
15247,500135,17-06-2016,2592507.38165318
15248,500135,18-06-2016,2592507.38165318
15249,500135,19-06-2016,2592507.38165318
15250,500135,20-06-2016,2592507.38165318
15251,500135,21-06-2016,2592507.38165318
15252,500135,22-06-2016,2592507.38165318
15253,500135,23-06-2016,2592507.38165318
15254,500135,24-06-2016,2592507.38165318
15255,500135,25-06-2016,2592507.38165318
15256,500135,26-06-2016,2592507.38165318
15257,500135,27-06-2016,2592507.38165318
15258,500135,28-06-2016,2592507.38165318
15259,500135,29-06-2016,2592507.38165318
15260,500135,30-06-2016,2592507.38165318
15261,500135,01-07-2016,2592507.38165318
15262,500135,02-07-2016,2592507.38165318
15263,500135,03-07-2016,2592507.38165318
15264,500135,04-07-2016,2592507.38165318
15265,500135,05-07-2016,2592507.38165318
15266,500135,06-07-2016,2592507.38165318
15267,500135,07-07-2016,2592507.38165318
15268,500135,08-07-2016,2592507.38165318
15269,500135,09-07-2016,2592507.38165318
15270,500135,10-07-2016,2592507.38165318
15271,500135,11-07-2016,2592507.38165318
15272,500135,12-07-2016,2592507.38165318
15273,500135,13-07-2016,2592507.38165318
15274,500135,14-07-2016,2592507.38165318
15275,500135,15-07-2016,2592507.38165318
15276,500609,14-08-2018,3.3
15277,500609,14-08-2018,3.3
15278,500609,09-08-2018,3.1
15279,500790,26-07-2018,25600000.0
15280,500822,03-10-2018,3.3
15281,500790,26-07-2018,25600000.0
15282,500624,01-06-2018,999799.0
15283,500624,01-06-2018,999799.0
15284,500624,01-06-2018,0.0
15285,500624,01-06-2018,0.0
15286,500624,01-06-2018,0.0
15287,500624,01-06-2018,0.0
15288,500135,26-02-2013,67615770.86
15289,500135,27-02-2013,67615770.86
15290,500135,28-02-2013,66108596.59
15291,500135,01-03-2013,66108596.59
15292,500135,02-03-2013,66108596.59
15293,500135,03-03-2013,66108596.59
15294,500135,04-03-2013,66108596.59
15295,500135,05-03-2013,66108596.59
15296,500135,06-03-2013,66108596.59
15297,500135,07-03-2013,66108596.59
15298,500135,08-03-2013,66108596.59
15299,500135,09-03-2013,66108596.59
15300,500135,10-03-2013,66108596.59
15301,500135,11-03-2013,66108596.59
15302,500135,12-03-2013,66108596.59
15303,500135,13-03-2013,66108596.59
15304,500135,14-03-2013,66108596.59
15305,500135,15-03-2013,66108596.59
15306,500135,15-05-2016,399535969.75
15307,500135,16-05-2016,399535969.75
15308,500135,17-05-2016,403288880.66
15309,500135,18-05-2016,403288880.66
15310,500135,19-05-2016,403288880.66
15311,500135,20-05-2016,403288880.66
15312,500135,21-05-2016,403288880.66
15313,500135,22-05-2016,403288880.66
15314,500135,23-05-2016,403288880.66
15315,500135,24-05-2016,403288880.66
15316,500135,25-05-2016,403288880.66
15317,500135,26-05-2016,403288880.66
15318,500135,27-05-2016,403288880.66
15319,500135,28-05-2016,403288880.66
15320,500135,29-05-2016,403288880.66
15321,500135,30-05-2016,403288880.66
15322,500135,31-05-2016,395717365.3
15323,500135,01-06-2016,395717365.3
15324,500135,02-06-2016,395717365.3
15325,500135,03-06-2016,395717365.3
15326,500135,04-06-2016,395717365.3
15327,500135,05-06-2016,395717365.3
15328,500135,06-06-2016,395717365.3
15329,500135,07-06-2016,395717365.3
15330,500135,08-06-2016,395717365.3
15331,500135,09-06-2016,395717365.3
15332,500135,10-06-2016,395717365.3
15333,500135,11-06-2016,395717365.3
15334,500135,12-06-2016,395717365.3
15335,500135,13-06-2016,395717365.3
15336,500135,14-06-2016,395717365.3
15337,500135,15-06-2016,395717365.3
15338,500135,16-06-2016,395717365.3
15339,500135,17-06-2016,395717365.3
15340,500135,18-06-2016,395717365.3
15341,500135,19-06-2016,395717365.3
15342,500135,20-06-2016,395717365.3
15343,500135,21-06-2016,395717365.3
15344,500135,22-06-2016,395717365.3
15345,500135,23-06-2016,395717365.3
15346,500135,24-06-2016,395717365.3
15347,500135,25-06-2016,395717365.3
15348,500135,26-06-2016,395717365.3
15349,500135,27-06-2016,395717365.3
15350,500135,28-06-2016,395717365.3
15351,500135,29-06-2016,395717365.3
15352,500135,30-06-2016,384325057.74
15353,500135,01-07-2016,384325057.74
15354,500135,02-07-2016,384325057.74
15355,500135,03-07-2016,384325057.74
15356,500135,04-07-2016,384325057.74
15357,500135,05-07-2016,384325057.74
15358,500135,06-07-2016,384325057.74
15359,500135,07-07-2016,384325057.74
15360,500135,08-07-2016,384325057.74
15361,500135,09-07-2016,384325057.74
15362,500135,10-07-2016,384325057.74
15363,500135,11-07-2016,384325057.74
15364,500135,12-07-2016,384325057.74
15365,500135,16-07-2016,2592507.38165318
15366,500135,17-07-2016,2592507.38165318
15367,500135,18-07-2016,2592507.38165318
15368,500135,19-07-2016,2592507.38165318
15369,500135,20-07-2016,2592507.38165318
15370,500135,21-07-2016,2592507.38165318
15371,500135,22-07-2016,2592507.38165318
15372,500135,23-07-2016,2592507.38165318
15373,500135,24-07-2016,2592507.38165318
15374,500135,25-07-2016,2592507.38165318
15375,500135,26-07-2016,2592507.38165318
15376,500135,27-07-2016,2592507.38165318
15377,500135,28-07-2016,2592507.38165318
15378,500135,29-07-2016,2592507.38165318
15379,500135,30-07-2016,2592507.38165318
15380,500135,31-07-2016,2592507.38165318
15381,500135,01-08-2016,2592507.38165318
15382,500135,02-08-2016,2592507.38165318
15383,500135,03-08-2016,2592507.38165318
15384,500135,04-08-2016,2592507.38165318
15385,500135,05-08-2016,2592507.38165318
15386,500135,06-08-2016,2592507.38165318
15387,500135,07-08-2016,2592507.38165318
15388,500135,08-08-2016,2592507.38165318
15389,500135,09-08-2016,2592507.38165318
15390,500135,10-08-2016,2592507.38165318
15391,500135,11-08-2016,2592507.38165318
15392,500135,12-08-2016,2592507.38165318
15393,500135,13-08-2016,2592507.38165318
15394,500135,14-08-2016,2592507.38165318
15395,500135,15-08-2016,2592507.38165318
15396,500135,16-08-2016,2592507.38165318
15397,500135,17-08-2016,2592507.38165318
15398,500135,18-08-2016,2592507.38165318
15399,500135,19-08-2016,2592507.38165318
15400,500135,20-08-2016,2592507.38165318
15401,500135,21-08-2016,2592507.38165318
15402,500135,22-08-2016,2592507.38165318
15403,500135,23-08-2016,2592507.38165318
15404,500135,24-08-2016,2592507.38165318
15405,500135,25-08-2016,2592507.38165318
15406,500135,26-08-2016,2592507.38165318
15407,500135,27-08-2016,2592507.38165318
15408,500135,28-08-2016,2592507.38165318
15409,500135,29-08-2016,2592507.38165318
15410,500135,30-08-2016,2592507.38165318
15411,500135,31-08-2016,2592507.38165318
15412,500135,01-09-2016,2592507.38165318
15413,500135,02-09-2016,2592507.38165318
15414,500135,03-09-2016,2592507.38165318
15415,500135,04-09-2016,2592507.38165318
15416,500135,05-09-2016,2592507.38165318
15417,500135,06-09-2016,2592507.38165318
15418,500135,07-09-2016,2592507.38165318
15419,500135,08-09-2016,2592507.38165318
15420,500135,09-09-2016,2592507.38165318
15421,500135,10-09-2016,2592507.38165318
15422,500135,11-09-2016,2592507.38165318
15423,500135,12-09-2016,2592507.38165318
15424,500135,13-09-2016,2592507.38165318
15425,500135,14-09-2016,2592507.38165318
15426,500135,15-09-2016,2592507.38165318
15427,500135,16-09-2016,2592507.38165318
15428,500135,17-09-2016,2592507.38165318
15429,500135,18-09-2016,2592507.38165318
15430,500135,19-09-2016,2592507.38165318
15431,500135,20-09-2016,2592507.38165318
15432,500135,21-09-2016,2592507.38165318
15433,500135,22-09-2016,2592507.38165318
15434,500135,23-09-2016,2592507.38165318
15435,500135,24-09-2016,2592507.38165318
15436,500135,25-09-2016,2592507.38165318
15437,500135,26-09-2016,2592507.38165318
15438,500135,27-09-2016,2592507.38165318
15439,500135,28-09-2016,2592507.38165318
15440,500135,29-09-2016,2592507.38165318
15441,500135,30-09-2016,2592507.38165318
15442,500135,01-10-2016,2592507.38165318
15443,500135,13-07-2016,384325057.74
15444,500135,14-07-2016,384325057.74
15445,500135,15-07-2016,384325057.74
15446,500135,16-07-2016,384325057.74
15447,500135,17-07-2016,384325057.74
15448,500135,18-07-2016,384325057.74
15449,500135,19-07-2016,384325057.74
15450,500135,20-07-2016,384325057.74
15451,500135,21-07-2016,384325057.74
15452,500135,22-07-2016,384325057.74
15453,500135,23-07-2016,384325057.74
15454,500135,24-07-2016,384325057.74
15455,500135,25-07-2016,384325057.74
15456,500135,26-07-2016,384325057.74
15457,500135,27-07-2016,384325057.74
15458,500135,28-07-2016,384325057.74
15459,500135,29-07-2016,384325057.74
15460,500135,30-07-2016,384325057.74
15461,500135,30-05-2015,153.689378568297
15462,500135,31-05-2015,157.215686371583
15463,500135,01-06-2015,157.215686371583
15464,500135,02-06-2015,157.215686371583
15465,500135,03-06-2015,157.215686371583
15466,500135,04-06-2015,157.215686371583
15467,500135,05-06-2015,157.215686371583
15468,500135,06-06-2015,157.215686371583
15469,500135,07-06-2015,157.215686371583
15470,500135,08-06-2015,157.215686371583
15471,500135,09-06-2015,157.215686371583
15472,500135,10-06-2015,157.215686371583
15473,500135,11-06-2015,157.215686371583
15474,500135,12-06-2015,157.215686371583
15475,500135,13-06-2015,157.215686371583
15476,500135,14-06-2015,157.215686371583
15477,500135,15-06-2015,157.215686371583
15478,500135,16-06-2015,157.215686371583
15479,500135,17-06-2015,157.215686371583
15480,500135,18-06-2015,157.215686371583
15481,500135,19-06-2015,157.215686371583
15482,500135,20-06-2015,157.215686371583
15483,500135,21-06-2015,157.215686371583
15484,500135,22-06-2015,157.215686371583
15485,500135,23-06-2015,157.215686371583
15486,500135,24-06-2015,157.215686371583
15487,500135,25-06-2015,157.215686371583
15488,500135,26-06-2015,157.215686371583
15489,500135,27-06-2015,157.215686371583
15490,500135,28-06-2015,157.215686371583
15491,500135,29-06-2015,157.215686371583
15492,500135,30-06-2015,154.107603583845
15493,500135,01-07-2015,154.107603583845
15494,500135,02-07-2015,154.107603583845
15495,500135,03-07-2015,154.107603583845
15496,500135,04-07-2015,154.107603583845
15497,500135,05-07-2015,154.107603583845
15498,500135,06-07-2015,154.107603583845
15499,500135,07-07-2015,154.107603583845
15500,500135,08-07-2015,154.107603583845
15501,500135,09-07-2015,154.107603583845
15502,500135,10-07-2015,154.107603583845
15503,500135,11-07-2015,154.107603583845
15504,500135,12-07-2015,154.107603583845
15505,500135,13-07-2015,154.107603583845
15506,500135,14-07-2015,154.107603583845
15507,500135,15-07-2015,154.107603583845
15508,500135,16-07-2015,154.107603583845
15509,500135,17-07-2015,154.107603583845
15510,500135,18-07-2015,154.107603583845
15511,500135,19-07-2015,154.107603583845
15512,500135,20-07-2015,154.107603583845
15513,500135,21-07-2015,154.107603583845
15514,500135,22-07-2015,154.107603583845
15515,500135,23-07-2015,154.107603583845
15516,500135,24-07-2015,154.107603583845
15517,500135,25-07-2015,154.107603583845
15518,500135,26-07-2015,154.107603583845
15519,500135,27-07-2015,154.107603583845
15520,500135,28-07-2015,154.107603583845
15521,500135,29-07-2015,154.107603583845
15522,500135,30-07-2015,154.107603583845
15523,500135,31-07-2015,163.828255454826
15524,500135,01-08-2015,163.828255454826
15525,500135,02-10-2016,2592507.38165318
15526,500135,03-10-2016,2592507.38165318
15527,500135,04-10-2016,2592507.38165318
15528,500135,05-10-2016,2592507.38165318
15529,500135,06-10-2016,2592507.38165318
15530,500135,07-10-2016,2592507.38165318
15531,500135,08-10-2016,2592507.38165318
15532,500135,09-10-2016,2592507.38165318
15533,500135,10-10-2016,2592507.38165318
15534,500135,11-10-2016,2592507.38165318
15535,500135,12-10-2016,2592507.38165318
15536,500135,13-10-2016,2592507.38165318
15537,500135,14-10-2016,2592507.38165318
15538,500135,15-10-2016,2592507.38165318
15539,500135,16-10-2016,2592507.38165318
15540,500135,17-10-2016,2592507.38165318
15541,500135,18-10-2016,2592507.38165318
15542,500135,19-10-2016,2592507.38165318
15543,500135,20-10-2016,2592507.38165318
15544,500135,21-10-2016,2592507.38165318
15545,500135,22-10-2016,2592507.38165318
15546,500135,23-10-2016,2592507.38165318
15547,500135,24-10-2016,2592507.38165318
15548,500135,25-10-2016,2592507.38165318
15549,500135,26-10-2016,2592507.38165318
15550,500135,27-10-2016,2592507.38165318
15551,500135,28-10-2016,2592507.38165318
15552,500135,29-10-2016,2592507.38165318
15553,500135,30-10-2016,2592507.38165318
15554,500135,31-10-2016,2592507.38165318
15555,500135,01-11-2016,2592507.38165318
15556,500135,02-11-2016,2592507.38165318
15557,500135,03-11-2016,2592507.38165318
15558,500135,04-11-2016,2592507.38165318
15559,500135,05-11-2016,2592507.38165318
15560,500135,06-11-2016,2592507.38165318
15561,500135,07-11-2016,2592507.38165318
15562,500135,08-11-2016,2592507.38165318
15563,500135,09-11-2016,2592507.38165318
15564,500135,10-11-2016,2592507.38165318
15565,500135,11-11-2016,2592507.38165318
15566,500135,12-11-2016,2592507.38165318
15567,500135,14-11-2016,2592507.38165318
15568,500135,15-11-2016,2592507.38165318
15569,500135,16-11-2016,2592507.38165318
15570,500135,17-11-2016,2592507.38165318
15571,500135,18-11-2016,2592507.38165318
15572,500135,19-11-2016,2592507.38165318
15573,500135,20-11-2016,2592507.38165318
15574,500135,21-11-2016,2592507.38165318
15575,500135,22-11-2016,2592507.38165318
15576,500135,23-11-2016,2592507.38165318
15577,500135,24-11-2016,2592507.38165318
15578,500135,25-11-2016,2592507.38165318
15579,500135,26-11-2016,2592507.38165318
15580,500135,27-11-2016,2592507.38165318
15581,500135,28-11-2016,2592507.38165318
15582,500135,29-11-2016,2592507.38165318
15583,500135,30-11-2016,2592507.38165318
15584,500135,01-12-2016,2592507.38165318
15585,500135,02-12-2016,2592507.38165318
15586,500135,03-12-2016,2592507.38165318
15587,500135,04-12-2016,2592507.38165318
15588,500135,05-12-2016,2592507.38165318
15589,500135,06-12-2016,2592507.38165318
15590,500135,08-12-2016,2592507.38165318
15591,500135,09-12-2016,2592507.38165318
15592,500135,10-12-2016,2592507.38165318
15593,500135,11-12-2016,2592507.38165318
15594,500135,12-12-2016,2592507.38165318
15595,500135,13-12-2016,2592507.38165318
15596,500135,14-12-2016,2592507.38165318
15597,500135,15-12-2016,2592507.38165318
15598,500135,16-12-2016,2592507.38165318
15599,500135,17-12-2016,2592507.38165318
15600,500135,18-12-2016,2592507.38165318
15601,500135,19-12-2016,2592507.38165318
15602,500135,20-12-2016,2592507.38165318
15603,500135,02-08-2015,163.828255454826
15604,500135,03-08-2015,163.828255454826
15605,500135,04-08-2015,163.828255454826
15606,500135,05-08-2015,163.828255454826
15607,500135,06-08-2015,163.828255454826
15608,500135,07-08-2015,163.828255454826
15609,500135,08-08-2015,163.828255454826
15610,500135,09-08-2015,163.828255454826
15611,500135,10-08-2015,163.828255454826
15612,500135,11-08-2015,163.828255454826
15613,500135,12-08-2015,163.828255454826
15614,500135,13-08-2015,163.828255454826
15615,500135,14-08-2015,163.828255454826
15616,500135,15-08-2015,163.828255454826
15617,500135,16-08-2015,163.828255454826
15618,500135,17-08-2015,163.828255454826
15619,500135,18-08-2015,163.828255454826
15620,500135,19-08-2015,163.828255454826
15621,500135,20-08-2015,163.828255454826
15622,500135,21-08-2015,163.828255454826
15623,500135,15-04-2014,120632330.0
15624,500135,16-04-2014,120632330.0
15625,500135,17-04-2014,120632330.0
15626,500135,18-04-2014,120632330.0
15627,500135,19-04-2014,120632330.0
15628,500135,20-04-2014,120632330.0
15629,500135,21-04-2014,120632330.0
15630,500135,22-04-2014,120632330.0
15631,500135,23-04-2014,120632330.0
15632,500135,24-04-2014,120632330.0
15633,500135,25-04-2014,120632330.0
15634,500135,26-04-2014,120632330.0
15635,500135,27-04-2014,120632330.0
15636,500135,28-04-2014,128422306.41
15637,500135,29-04-2014,128422306.41
15638,500135,30-04-2014,128686307.26
15639,500135,01-05-2014,128686307.26
15640,500135,02-05-2014,149199451.46
15641,500135,03-05-2014,149199451.46
15642,500135,04-05-2014,149199451.46
15643,500135,05-05-2014,149199451.46
15644,500135,06-05-2014,149199451.46
15645,500135,07-05-2014,149199451.46
15646,500135,08-05-2014,149199451.46
15647,500135,09-05-2014,149199451.46
15648,500135,10-05-2014,149199451.46
15649,500135,11-05-2014,149199451.46
15650,500135,12-05-2014,149199451.46
15651,500135,13-05-2014,149199451.46
15652,500135,14-05-2014,149199451.46
15653,500135,15-05-2014,149199451.46
15654,500135,16-05-2014,149199451.46
15655,500135,17-05-2014,149199451.46
15656,500135,18-05-2014,149199451.46
15657,500135,19-05-2014,149199451.46
15658,500135,20-05-2014,149199451.46
15659,500135,21-05-2014,149199451.46
15660,500135,22-05-2014,149199451.46
15661,500135,23-05-2014,149199451.46
15662,500135,24-05-2014,149199451.46
15663,500135,25-05-2014,149199451.46
15664,500135,26-05-2014,149199451.46
15665,500135,27-05-2014,149199451.46
15666,500135,28-05-2014,149199451.46
15667,500135,29-05-2014,149199451.46
15668,500135,30-05-2014,149199451.46
15669,500135,31-05-2014,149425213.86
15670,500135,01-06-2014,149425213.86
15671,500135,02-06-2014,149425213.86
15672,500135,03-06-2014,149425213.86
15673,500135,04-06-2014,149425213.86
15674,500135,05-06-2014,149425213.86
15675,500135,06-06-2014,149425213.86
15676,500135,07-06-2014,149425213.86
15677,500135,08-06-2014,149425213.86
15678,500135,09-06-2014,149425213.86
15679,500135,10-06-2014,149425213.86
15680,500135,11-06-2014,149425213.86
15681,500135,12-06-2014,149425213.86
15682,500135,13-06-2014,149425213.86
15683,500135,14-06-2014,149425213.86
15684,500135,15-06-2014,149425213.86
15685,500135,16-06-2014,149425213.86
15686,500135,17-06-2014,149425213.86
15687,500135,18-06-2014,149425213.86
15688,500135,19-06-2014,149425213.86
15689,500135,20-06-2014,149425213.86
15690,500135,21-12-2016,2592507.38165318
15691,500135,22-12-2016,2592507.38165318
15692,500135,23-12-2016,2592507.38165318
15693,500135,24-12-2016,2592507.38165318
15694,500135,25-12-2016,2592507.38165318
15695,500135,26-12-2016,2592507.38165318
15696,500135,27-12-2016,2592507.38165318
15697,500135,28-12-2016,2592507.38165318
15698,500135,29-12-2016,2592507.38165318
15699,500135,30-12-2016,2592507.38165318
15700,500135,31-12-2016,2592507.38165318
15701,500135,01-01-2017,2592507.38165318
15702,500135,02-01-2017,2592507.38165318
15703,500135,03-01-2017,2592507.38165318
15704,500135,04-01-2017,2592507.38165318
15705,500135,05-01-2017,2592507.38165318
15706,500135,07-08-2013,894481.090771208
15707,500135,08-08-2013,894481.090771208
15708,500135,09-08-2013,894481.090771208
15709,500135,10-08-2013,894481.090771208
15710,500135,11-08-2013,894481.090771208
15711,500135,12-08-2013,894481.090771208
15712,500135,13-08-2013,894481.090771208
15713,500135,14-08-2013,894481.090771208
15714,500135,15-08-2013,894481.090771208
15715,500135,16-08-2013,894481.090771208
15716,500135,17-08-2013,894481.090771208
15717,500135,18-08-2013,894481.090771208
15718,500135,19-08-2013,894481.090771208
15719,500135,20-08-2013,894481.090771208
15720,500135,21-08-2013,894481.090771208
15721,500135,22-08-2013,894481.090771208
15722,500135,23-08-2013,894481.090771208
15723,500135,24-08-2013,894481.090771208
15724,500135,25-08-2013,894481.090771208
15725,500135,26-08-2013,894481.090771208
15726,500135,27-08-2013,894481.090771208
15727,500135,28-08-2013,894481.090771208
15728,500135,29-08-2013,895378.112676702
15729,500135,30-08-2013,895378.112676702
15730,500135,31-08-2013,895378.112676702
15731,500135,01-09-2013,895378.112676702
15732,500135,02-09-2013,895378.112676702
15733,500135,03-09-2013,895378.112676702
15734,500135,04-09-2013,895378.112676702
15735,500135,05-09-2013,895378.112676702
15736,500135,06-09-2013,895378.112676702
15737,500135,07-09-2013,895378.112676702
15738,500135,08-09-2013,895378.112676702
15739,500135,09-09-2013,895378.112676702
15740,500135,10-09-2013,895378.112676702
15741,500135,11-09-2013,895378.112676702
15742,500135,12-09-2013,895378.112676702
15743,500135,13-09-2013,895378.112676702
15744,500135,14-09-2013,895378.112676702
15745,500135,15-09-2013,895378.112676702
15746,500135,16-09-2013,895378.112676702
15747,500135,17-09-2013,895378.112676702
15748,500135,18-09-2013,895378.112676702
15749,500135,19-09-2013,895378.112676702
15750,500135,20-09-2013,895378.112676702
15751,500135,21-09-2013,895378.112676702
15752,500135,22-09-2013,895378.112676702
15753,500135,23-09-2013,895378.112676702
15754,500135,24-09-2013,994563.140856677
15755,500135,25-09-2013,994563.140856677
15756,500135,26-09-2013,994563.140856677
15757,500135,27-09-2013,994563.140856677
15758,500135,28-09-2013,994563.140856677
15759,500135,29-09-2013,994563.140856677
15760,500135,30-09-2013,994563.140856677
15761,500135,01-10-2013,994563.140856677
15762,500135,02-10-2013,994563.140856677
15763,500135,03-10-2013,994563.140856677
15764,500135,04-10-2013,994563.140856677
15765,500135,05-10-2013,994563.140856677
15766,500135,06-10-2013,994563.140856677
15767,500135,07-10-2013,994563.140856677
15768,500135,21-06-2014,149425213.86
15769,500135,22-06-2014,149425213.86
15770,500135,23-06-2014,149425213.86
15771,500135,24-06-2014,149425213.86
15772,500135,25-06-2014,149425213.86
15773,500135,26-06-2014,149425213.86
15774,500135,27-06-2014,149425213.86
15775,500135,28-06-2014,149425213.86
15776,500135,29-06-2014,149425213.86
15777,500135,30-06-2014,151425443.62
15778,500135,01-07-2014,338929631.28
15779,500135,02-07-2014,338929631.28
15780,500135,03-07-2014,338929631.28
15781,500135,04-07-2014,338929631.28
15782,500135,05-07-2014,338929631.28
15783,500135,06-07-2014,338929631.28
15784,500135,07-07-2014,338929631.28
15785,500135,08-07-2014,338929631.28
15786,500135,09-07-2014,338929631.28
15787,500135,10-07-2014,362403298.54
15788,500135,11-07-2014,362403298.54
15789,500135,16-03-2013,66108596.59
15790,500135,17-03-2013,66108596.59
15791,500135,18-03-2013,66108596.59
15792,500135,19-03-2013,66108596.59
15793,500135,20-03-2013,66108596.59
15794,500135,21-03-2013,66108596.59
15795,500135,22-03-2013,66108596.59
15796,500135,23-03-2013,66108596.59
15797,500135,24-03-2013,66108596.59
15798,500135,25-03-2013,66108596.59
15799,500135,26-03-2013,66108596.59
15800,500135,27-03-2013,66108596.59
15801,500135,28-03-2013,66108596.59
15802,500135,29-03-2013,66108596.59
15803,500135,30-03-2013,66108596.59
15804,500135,31-03-2013,70609492.57555
15805,500135,01-04-2013,70609492.57555
15806,500135,02-04-2013,70609492.57555
15807,500135,03-04-2013,70609492.57555
15808,500135,04-04-2013,70609492.57555
15809,500135,05-04-2013,70609492.57555
15810,500135,06-04-2013,70609492.57555
15811,500135,07-04-2013,70609492.57555
15812,500135,08-04-2013,70609492.57555
15813,500135,09-04-2013,70609492.57555
15814,500135,10-04-2013,70609492.57555
15815,500135,11-04-2013,70609492.57555
15816,500135,12-04-2013,70609492.57555
15817,500135,13-04-2013,70609492.57555
15818,500135,14-04-2013,70609492.57555
15819,500135,15-04-2013,70609492.57555
15820,500135,16-04-2013,70609492.57555
15821,500135,17-04-2013,70609492.57555
15822,500135,18-04-2013,70609492.57555
15823,500135,19-04-2013,70609492.57555
